id,created,updated,stale_timestamp,stale_warning_timestamp,culled_timestamp,fqdn,display_name,ansible_host,cpu_model,number_of_cpus,number_of_sockets,core_socket,system_memory_bytes,bios_vendor,bios_version,bios_release_date,os_release,os_kernel_version,arch,last_boot_time,infrastructure_type,infrastructure_vendor,insights_client_version,created,insights_id,reporter,rhel_machine_id,tuned_profile,sap_system,sap_version,system_purpose_sla,system_purpose_role,system_purpose_usage,is_simple_content_access,installed_product,has_satellite_package,has_openshift_package,hypervisor_fqdn,hypervisor_uuid,number_of_guests,sw_display_name,sw_hardware_type,sw_inventory_id,sw_insights_id,sw_is_hypervisor,sw_number_of_guests,sw_is_unmapped_guest,sw_last_seen,sw_measurement_type,sw_sockets,sw_cores,sw_subscription_manager_id,sw_cloud_provider
0034ca57-13ce-4620-b351-ebdd886ea913,2023-01-13T01:16:34.471871+00:00,2023-08-09T02:29:23.421648+00:00,2023-08-11T01:13:57.164040+00:00,2023-08-18T01:13:57.164040+00:00,2023-08-25T01:13:57.164040+00:00,,0034ca57-13ce-4620-b351-ebdd886ea913,,No_cpu_model_key_available,No_number_of_cpus_key_available,2,No_core_socket_available,515906650112,Xen,4.11.amazon,No_bios_release_date_key_available,5.11,No_os_kernel_version_key_available,x86_64,No_last_boot_time_key_available,virtual,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-01-13T01:16:34.471871+00:00,,rhsm-conduit,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,No_is_simple_content_access_key_available,69,FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,0034ca57-13ce-4620-b351-ebdd886ea913,CLOUD,0034ca57-13ce-4620-b351-ebdd886ea913,Not in sw,False,Not in sw,False,2023-08-09T02:29:23.421648Z,AWS,1,16,4b1bccfc-3ada-46cc-badd-5cb007f388fb,AWS
5c75f125-6db2-421a-bad1-0088c22e3795,2022-01-12T10:04:15.101411+00:00,2023-08-08T15:27:22.998191+00:00,2023-08-09T20:27:22.912000+00:00,2023-08-16T20:27:22.912000+00:00,2023-08-23T20:27:22.912000+00:00,b103ak15.baplc.com,b103ak15.baplc.com,,Intel(R) Xeon(R) CPU E5-2620 0 @ 2.00GHz,24,2,No_core_socket_available,270267289600,HP,I31,05/24/2019,7.6,3.10.0,x86_64,2022-05-06T12:58:17+00:00,physical,baremetal,3.1.5,2022-01-12T10:04:15.101411+00:00,7fb36da8-b6de-4c3e-9bf6-08c7958f3473,yupana,No_rhel_machine_id_key_available,throughput-performance,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,b103ak15.baplc.com,PHYSICAL,5c75f125-6db2-421a-bad1-0088c22e3795,7fb36da8-b6de-4c3e-9bf6-08c7958f3473,False,Not in sw,False,2023-08-08T15:27:22.998191Z,PHYSICAL,2,12,13022a61-cfe0-48ab-9144-4e63d412a8e6,Not in sw,Location=BDC;Host Group=RHEL 7 RHEV;Host Group=PROD;Organization=IAG;location=BDC;hostgroup=RHEL 7 RHEV;hostgroup=PROD;hostgroup=RHEL 7 RHEV/PROD;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
58280ec8-063e-4d68-8a58-8d02e7dd2fda,2022-07-30T16:56:48.885740+00:00,2023-08-08T15:27:44.349045+00:00,2023-08-09T20:27:44.302000+00:00,2023-08-16T20:27:44.302000+00:00,2023-08-23T20:27:44.302000+00:00,b103au01.baplc.com,b103au01.baplc.com,,No_cpu_model_key_available,32,2,No_core_socket_available,270176714752,HP,I36,04/29/2021,7.6,3.10.0,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T16:56:48.885740+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,3,b103au01.baplc.com,PHYSICAL,58280ec8-063e-4d68-8a58-8d02e7dd2fda,Not in sw,True,3,False,2023-08-08T15:27:44.349045Z,VIRTUAL,2,16,3b0741ee-6e65-427f-ad19-afa997345ada,Not in sw,location=BDC;hostgroup=RHEL 7 RHEV;hostgroup=PROD;hostgroup=RHEL 7 RHEV/PROD;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
560fea8c-271d-42e6-b953-87a628b2193e,2023-06-07T15:22:10.086792+00:00,2023-08-08T15:30:31.082142+00:00,2023-08-09T20:30:31.032000+00:00,2023-08-16T20:30:31.032000+00:00,2023-08-23T20:30:31.032000+00:00,b103au02.baplc.com,b103au02.baplc.com,,No_cpu_model_key_available,24,2,No_core_socket_available,67652775936,HP,I31,06/01/2015,6.10,2.6.32,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-06-07T15:22:10.086792+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,b103au02.baplc.com,PHYSICAL,560fea8c-271d-42e6-b953-87a628b2193e,Not in sw,False,Not in sw,False,2023-08-08T15:30:31.082142Z,PHYSICAL,2,12,05682365-f92a-470a-8ff1-58fec7ab3192,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_6;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 6;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
44874b2e-f6b5-4274-9ddf-96c70ea8a786,2023-02-13T14:51:06.605406+00:00,2023-08-09T00:48:12.694238+00:00,2023-08-10T05:48:12.524029+00:00,2023-08-17T05:48:12.524029+00:00,2023-08-24T05:48:12.524029+00:00,b103au03.baplc.com,b103au03.baplc.com,,Intel(R) Xeon(R) CPU E5-2620 0 @ 2.00GHz,24,2,No_core_socket_available,67342540800,HP,I31,06/01/2015,7.9,3.10.0,x86_64,2022-06-29T08:23:10+00:00,physical,baremetal,3.1.5,2023-02-13T14:51:06.605406+00:00,8eff405a-b533-44d8-819c-bfa4d4c6e038,puptoo,No_rhel_machine_id_key_available,virtual-host,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"69, 150",TRUE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,4,b103au03.baplc.com,PHYSICAL,44874b2e-f6b5-4274-9ddf-96c70ea8a786,8eff405a-b533-44d8-819c-bfa4d4c6e038,True,4,False,2023-08-09T00:48:12.694238Z,VIRTUAL,2,12,6956d03f-0645-4e63-9508-35e2987b3b55,Not in sw,location=BDC;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;host collection=RHEL 7 RHEV/PROD;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
461b464f-d77c-4581-b5ca-98e4cf87e427,2022-07-30T16:59:54.158594+00:00,2023-08-08T15:26:54.320118+00:00,2023-08-09T20:26:54.250000+00:00,2023-08-16T20:26:54.250000+00:00,2023-08-23T20:26:54.250000+00:00,b103au04.baplc.com,b103au04.baplc.com,,No_cpu_model_key_available,24,2,No_core_socket_available,270267281408,HP,I31,05/24/2019,7.6,3.10.0,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T16:59:54.158594+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,11,b103au04.baplc.com,PHYSICAL,461b464f-d77c-4581-b5ca-98e4cf87e427,Not in sw,True,11,False,2023-08-08T15:26:54.320118Z,VIRTUAL,2,12,bc9d4f30-2300-4a85-baf8-20a57cf3799c,Not in sw,location=BDC;hostgroup=RHEL 7 RHEV;hostgroup=PROD;hostgroup=RHEL 7 RHEV/PROD;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
e11bc5ef-116b-4f6f-a348-924568ee8619,2022-07-30T16:59:51.053219+00:00,2023-08-08T15:26:55.632495+00:00,2023-08-09T20:26:55.587000+00:00,2023-08-16T20:26:55.587000+00:00,2023-08-23T20:26:55.587000+00:00,b103au05.baplc.com,b103au05.baplc.com,,No_cpu_model_key_available,24,2,No_core_socket_available,270267289600,HP,I31,05/24/2019,7.6,3.10.0,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T16:59:51.053219+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,19,b103au05.baplc.com,PHYSICAL,e11bc5ef-116b-4f6f-a348-924568ee8619,Not in sw,True,21,False,2023-08-08T15:26:55.632495Z,VIRTUAL,2,12,7241b6a3-0a89-4bd0-b3dc-9424309caa94,Not in sw,location=BDC;hostgroup=RHEL 7 RHEV;hostgroup=PROD;hostgroup=RHEL 7 RHEV/PROD;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
e73033cd-7c5f-4bec-8b61-244b45d81a60,2023-02-01T14:56:13.119463+00:00,2023-08-09T02:10:35.083355+00:00,2023-08-10T07:10:34.901004+00:00,2023-08-17T07:10:34.901004+00:00,2023-08-24T07:10:34.901004+00:00,b103au06.baplc.com,b103au06.baplc.com,,Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,48,2,No_core_socket_available,540536786944,HPE,I41,09/03/2021,7.9,3.10.0,x86_64,2022-03-21T14:48:44+00:00,physical,baremetal,3.1.5,2023-02-01T14:56:13.119463+00:00,e6f439ed-f5e5-4381-917a-b1fc836f5664,puptoo,No_rhel_machine_id_key_available,virtual-host,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"69, 408, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,4,b103au06.baplc.com,PHYSICAL,e73033cd-7c5f-4bec-8b61-244b45d81a60,e6f439ed-f5e5-4381-917a-b1fc836f5664,True,4,False,2023-08-09T02:10:35.083355Z,VIRTUAL,2,24,7cc47991-03b9-4411-b8b0-252569100815,Not in sw,location=BDC;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
994179a7-3644-4989-bf37-79945d7f5a34,2022-07-30T16:59:54.790309+00:00,2023-08-08T15:26:48.179111+00:00,2023-08-09T20:26:48.134000+00:00,2023-08-16T20:26:48.134000+00:00,2023-08-23T20:26:48.134000+00:00,b103au07.baplc.com,b103au07.baplc.com,,No_cpu_model_key_available,40,2,No_core_socket_available,270270107648,HP,I31,06/01/2015,7.3,3.10.0,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T16:59:54.790309+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,1,b103au07.baplc.com,PHYSICAL,994179a7-3644-4989-bf37-79945d7f5a34,Not in sw,True,1,False,2023-08-08T15:26:48.179111Z,VIRTUAL,2,20,767e8c3a-cb36-4db6-847d-534516592bb2,Not in sw,location=BDC;hostgroup=RHEL 7 RHEV;hostgroup=PROD;hostgroup=RHEL 7 RHEV/PROD;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;host collection=RHEL 7 RHEV/PROD;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
5410e61e-f41f-458b-880f-4529534feae6,2023-03-28T14:56:15.151878+00:00,2023-08-09T00:36:02.105551+00:00,2023-08-10T05:36:01.907406+00:00,2023-08-17T05:36:01.907406+00:00,2023-08-24T05:36:01.907406+00:00,b103au08.baplc.com,b103au08.baplc.com,,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,24,2,No_core_socket_available,540833067008,HP,I31,01/22/2018,7.9,3.10.0,x86_64,2023-02-01T23:49:46+00:00,physical,baremetal,3.1.5,2023-03-28T14:56:15.151878+00:00,77d69f12-ac1c-42e2-97e9-1f7ea92c16b3,puptoo,No_rhel_machine_id_key_available,virtual-host,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,b103au08.baplc.com,PHYSICAL,5410e61e-f41f-458b-880f-4529534feae6,77d69f12-ac1c-42e2-97e9-1f7ea92c16b3,False,Not in sw,False,2023-08-09T00:36:02.105551Z,PHYSICAL,2,12,f6b9f097-fcb1-4095-8b54-d810a6eb4c05,Not in sw,location=BDC;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;host collection=RHEL 7 RHEV/PROD;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
dac0ca35-2f79-41a4-bc03-f945cee46a05,2023-06-07T15:22:09.952862+00:00,2023-08-08T15:30:33.222770+00:00,2023-08-09T20:30:33.160000+00:00,2023-08-16T20:30:33.160000+00:00,2023-08-23T20:30:33.160000+00:00,b103au09.baplc.com,b103au09.baplc.com,,No_cpu_model_key_available,20,2,No_core_socket_available,67652775936,HP,I31,02/10/2014,6.10,2.6.32,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-06-07T15:22:09.952862+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,b103au09.baplc.com,PHYSICAL,dac0ca35-2f79-41a4-bc03-f945cee46a05,Not in sw,False,Not in sw,False,2023-08-08T15:30:33.22277Z,PHYSICAL,2,20,86a021b8-810e-4178-8c42-30b505c43ce4,Not in sw,location=BDC;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_6;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 6;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
1edb25f5-8ffd-4924-b2d4-995df375e454,2022-07-30T16:52:59.762696+00:00,2023-08-08T15:29:29.946508+00:00,2023-08-09T20:29:29.888000+00:00,2023-08-16T20:29:29.888000+00:00,2023-08-23T20:29:29.888000+00:00,b103au10.baplc.com,b103au10.baplc.com,,No_cpu_model_key_available,20,2,No_core_socket_available,67652775936,HP,I31,06/01/2015,6.10,2.6.32,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T16:52:59.762696+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,b103au10.baplc.com,PHYSICAL,1edb25f5-8ffd-4924-b2d4-995df375e454,Not in sw,False,Not in sw,False,2023-08-08T15:29:29.946508Z,PHYSICAL,2,20,254628d4-64bf-4a79-8713-bc3da69c0f27,Not in sw,location=BDC;hostgroup=RHEL 6;hostgroup=DROP 0;hostgroup=RHEL 6/DROP 0;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_0;activation_key=AUTO-ATTACH;activation_key=RHEL6_IAG;organization_id=1;lifecycle_environment=DROP 0;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
2d7977c8-2377-44df-919a-53fd0f9fbfef,2022-11-18T14:44:52.224664+00:00,2023-08-08T15:29:50.679300+00:00,2023-08-09T20:29:50.638000+00:00,2023-08-16T20:29:50.638000+00:00,2023-08-23T20:29:50.638000+00:00,b103au11.baplc.com,b103au11.baplc.com,,No_cpu_model_key_available,24,2,No_core_socket_available,101452570624,HP,I36,04/29/2021,6.10,2.6.32,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-11-18T14:44:52.224664+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,b103au11.baplc.com,PHYSICAL,2d7977c8-2377-44df-919a-53fd0f9fbfef,Not in sw,False,Not in sw,False,2023-08-08T15:29:50.6793Z,PHYSICAL,2,12,4b102185-253c-41a5-859f-f8549ec1da3e,Not in sw,location=BDC;hostgroup=RHEL 6;hostgroup=DROP 1;hostgroup=RHEL 6/DROP 1;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_1;activation_key=AUTO-ATTACH;activation_key=RHEL6_IAG;organization_id=1;lifecycle_environment=DROP 1;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
8c6fb889-66da-403c-95b8-9af7199714d1,2022-07-30T17:00:03.941925+00:00,2023-08-08T15:26:53.397486+00:00,2023-08-09T20:26:53.349000+00:00,2023-08-16T20:26:53.349000+00:00,2023-08-23T20:26:53.349000+00:00,b103au12.baplc.com,b103au12.baplc.com,,No_cpu_model_key_available,24,2,No_core_socket_available,270267289600,HP,I31,05/24/2019,7.6,3.10.0,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T17:00:03.941925+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"408, 201, 69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,6,b103au12.baplc.com,PHYSICAL,8c6fb889-66da-403c-95b8-9af7199714d1,Not in sw,True,10,False,2023-08-08T15:26:53.397486Z,VIRTUAL,2,12,6e7df5d0-36c4-46c5-82f2-99c40087a81e,Not in sw,location=BDC;hostgroup=RHEL 7 RHEV;hostgroup=PROD;hostgroup=RHEL 7 RHEV/PROD;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
e8d079ae-51b1-48eb-855c-74789eea0c15,2022-07-30T16:59:56.729930+00:00,2023-08-08T15:26:54.268882+00:00,2023-08-09T20:26:54.204000+00:00,2023-08-16T20:26:54.204000+00:00,2023-08-23T20:26:54.204000+00:00,b103au13.baplc.com,b103au13.baplc.com,,No_cpu_model_key_available,24,2,No_core_socket_available,270267289600,HP,I31,05/24/2019,7.6,3.10.0,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T16:59:56.729930+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,9,b103au13.baplc.com,PHYSICAL,e8d079ae-51b1-48eb-855c-74789eea0c15,Not in sw,True,11,False,2023-08-08T15:26:54.268882Z,VIRTUAL,2,12,9bc0c3c2-946f-4061-b9f5-ff1595b27791,Not in sw,location=BDC;hostgroup=RHEL 7 RHEV;hostgroup=PROD;hostgroup=RHEL 7 RHEV/PROD;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
3644e13d-96fc-4dce-b527-3d0922f6f6df,2022-07-30T17:00:03.150341+00:00,2023-08-08T15:26:53.263669+00:00,2023-08-09T20:26:53.153000+00:00,2023-08-16T20:26:53.153000+00:00,2023-08-23T20:26:53.153000+00:00,b103au14.baplc.com,b103au14.baplc.com,,No_cpu_model_key_available,24,2,No_core_socket_available,270267289600,HP,I31,05/24/2019,7.6,3.10.0,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2022-07-30T17:00:03.150341+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"408, 201, 69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,12,b103au14.baplc.com,PHYSICAL,3644e13d-96fc-4dce-b527-3d0922f6f6df,Not in sw,True,13,False,2023-08-08T15:26:53.263669Z,VIRTUAL,2,12,bc1443fd-7b12-470e-9340-0689a44899cb,Not in sw,location=BDC;hostgroup=RHEL 7 RHEV;hostgroup=PROD;hostgroup=RHEL 7 RHEV/PROD;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
1a752c50-aaa2-4b33-8f7e-82d0c1683037,2022-07-30T16:58:47.844064+00:00,2023-08-09T01:48:07.074728+00:00,2023-08-10T06:48:06.888057+00:00,2023-08-17T06:48:06.888057+00:00,2023-08-24T06:48:06.888057+00:00,b103au15.baplc.com,b103au15.baplc.com,,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,24,2,No_core_socket_available,270267052032,HP,I31,01/22/2018,7.9,3.10.0,x86_64,2023-03-15T11:08:20+00:00,physical,baremetal,3.1.5,2022-07-30T16:58:47.844064+00:00,4dc19b76-b11b-424e-aa49-71b2edd0195e,puptoo,No_rhel_machine_id_key_available,virtual-host,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"69, 150",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,10,b103au15.baplc.com,PHYSICAL,1a752c50-aaa2-4b33-8f7e-82d0c1683037,4dc19b76-b11b-424e-aa49-71b2edd0195e,True,10,False,2023-08-09T01:48:07.074728Z,VIRTUAL,2,12,3a8874ae-872c-4c67-99ea-b7cbaa53dcf1,Not in sw,location=BDC;content_view=RHEV RHEL 7 X86_64;organization=IAG;activation_key=RHEL7_RHEV_PROD;activation_key=RHEL7_IAG;activation_key=RHCI-ATTACH;host collection=RHEL 7 RHEV/PROD;organization_id=1;lifecycle_environment=RHEV PROD;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
7f5ffab9-4769-44ef-a969-aa05abf85aa8,2023-06-15T15:22:32.149149+00:00,2023-08-08T15:29:52.905342+00:00,2023-08-09T20:29:52.836000+00:00,2023-08-16T20:29:52.836000+00:00,2023-08-23T20:29:52.836000+00:00,b103be01.baplc.com,b103be01.baplc.com,,No_cpu_model_key_available,24,2,No_core_socket_available,67652775936,HP,I31,06/01/2015,6.10,2.6.32,x86_64,No_last_boot_time_key_available,physical,No_infrastructure_vendor_key_available,No_insights_client_version_key_available,2023-06-15T15:22:32.149149+00:00,,yupana,No_rhel_machine_id_key_available,No_tuned_profile_key_available,No_sap_system_key_available,No_sap_version_key_available,No_syspurpose_sla_key_available,No_system_purpose_role_key_available,No_system_purpose_usage_key_available,True,"201, 69, 204",FALSE,FALSE,No_hypervisor_fqdn,No_hypervisor_uuid,No guests,b103be01.baplc.com,PHYSICAL,7f5ffab9-4769-44ef-a969-aa05abf85aa8,Not in sw,False,Not in sw,False,2023-08-08T15:29:52.905342Z,PHYSICAL,2,12,e534e063-0cc8-4561-b530-1874d71965fd,Not in sw,location=BDC;hostgroup=RHEL 6;hostgroup=DROP 0;hostgroup=RHEL 6/DROP 0;content_view=BASE RHEL 6 x86_64;organization=IAG;activation_key=RHEL6_DROP_0;activation_key=RHEL6_IAG;activation_key=AUTO-ATTACH;organization_id=1;lifecycle_environment=DROP 0;satellite_instance_id=78f4c50c-183c-40ab-914d-dc9824b6214b
